"Affy133aProbeID","Gene.Symbol.x","LocusLink.x","pvalueCox55","HazardRatio55","HR55lower95","HR55upper95","HR.SD55","pvalueCox65","HazardRatio65","HR65lower95","HR65upper95","ModuleColor55","HR.SD65","colorh1","GS55","kTotal","kWithin","kOut","kDiff","GS65","kTotal.1","kWithin.1","kOut.1","kDiff.1"
"212022_s_at","MKI67","4288",0.165,1.08,0.621,1.89,0.284,0.483,0.827,0.495,1.38,"brown",0.262,"brown",0.782516055786094,23.4477005051623,13.7629848897007,9.68471561546152,4.07826927423922,0.316052869248488,16.1132096421478,13.0665449621333,3.04666468001452,10.0198802821188
"212025_s_at","FLII","2314",0.921,0.891,0.508,1.56,0.287,0.93,0.893,0.539,1.48,"grey",0.258,"grey",0.0357403698031511,80.6762001796504,24.9273623432698,55.7488378363806,-30.8214754931109,0.0315170514460649,36.3114603603638,13.3907542151498,22.9207061452139,-9.5299519300641
"212035_s_at","EXOC7","23265",0.231,0.847,0.485,1.48,0.285,0.0426,0.604,0.356,1.02,"grey",0.27,"grey",0.636388020107856,24.705961721977,11.5102183404784,13.1957433814986,-1.68552504102026,1.37059040089728,3.78153775598169,2.52782558943928,1.25371216654240,1.27411342289688
"212046_x_at","MAPK3","5595",0.644,0.819,0.466,1.44,0.288,0.738,1.04,0.626,1.71,"turquoise",0.257,"turquoise",0.191114132640188,68.4555708325031,63.8784389990749,4.5771318334282,59.3013071656467,0.131943638176958,88.1304423640142,77.5117170363697,10.6187253276445,66.8929917087251
"212048_s_at","YARS","8565",0.22,1.11,0.634,1.93,0.284,0.107,1.39,0.837,2.29,"turquoise",0.257,"turquoise",0.657577319177794,37.2473268274644,25.489863968824,11.7574628586404,13.7324011101835,0.97061622231479,1.03890601365496,0.141491670892012,0.897414342762953,-0.755922671870942
"212058_at","SR140","23350",0.101,0.659,0.376,1.16,0.287,0.579,0.994,0.597,1.66,"grey",0.261,"grey",0.995678626217357,16.5325493935036,5.05399105901465,11.4785583344890,-6.42456727547433,0.237321436272564,5.87514227343031,2.75130742594371,3.12383484748659,-0.372527421542880
"212062_at","ATP9A","10079",0.734,1.33,0.76,2.33,0.285,0.157,0.686,0.408,1.15,"turquoise",0.265,"turquoise",0.134303940083929,133.001592263188,76.323547809693,56.6780444534953,19.6455033561977,0.804100347590766,105.406888180328,72.7428235461108,32.6640646342173,40.0787589118934
"212067_s_at","C1R","715",0.706,0.796,0.456,1.39,0.284,0.045,1.28,0.768,2.14,"grey",0.261,"grey",0.151195298948196,66.0737235928448,31.7439702531762,34.3297533396686,-2.58578308649243,1.34678748622466,39.4378870325116,20.5270084612385,18.9108785712731,1.6161298899654
"212071_s_at","SPTBN1","6711",0.404,0.86,0.491,1.5,0.286,0.79,0.864,0.518,1.44,"grey",0.261,"grey",0.393618634889395,27.3343420582604,9.97900170961473,17.3553403486457,-7.37633863903094,0.102372908709559,18.4277425103098,3.62981166238933,14.7979308479205,-11.1681191855312
"212082_s_at","MYL6","4637",0.537,1.17,0.67,2.05,0.285,0.237,1.09,0.66,1.82,"grey",0.259,"grey",0.270025714300444,54.8163508598368,19.9168273397894,34.8995235200473,-14.9826961802579,0.625251653989896,33.5183010573856,13.970373337858,19.5479277195275,-5.57755438166953
"212083_at","TEX261","113419",0.581,1.07,0.612,1.88,0.286,0.904,1.03,0.615,1.72,"grey",0.262,"grey",0.235823867609669,16.3347489281575,9.36023403936616,6.97451488879134,2.38571915057482,0.0438315695246367,14.3845499972117,7.93037430640927,6.45417569080239,1.47619861560689
"212087_s_at","ERAL1","26284",0.33,0.639,0.365,1.12,0.286,0.00773,1.52,0.896,2.56,"grey",0.268,"grey",0.481486060122112,13.0093423388278,9.1441671384763,3.86517520035146,5.27899193812484,2.11182050608167,4.53609484811355,2.61379906123971,1.92229578687383,0.691503274365878
"212097_at","CAV1","857",0.725,0.899,0.516,1.57,0.284,0.417,1.32,0.79,2.21,"grey",0.262,"grey",0.139661993429006,50.5671369553665,21.6747374804417,28.8923994749248,-7.21766199448302,0.379863945026242,34.4806459200044,18.0085147812518,16.4721311387526,1.53638364249921
"212110_at","SLC39A14","23516",0.881,1.19,0.681,2.08,0.285,0.0371,1.32,0.799,2.2,"grey",0.258,"grey",0.0550240915879521,22.3162317902668,15.6263757270429,6.68985606322393,8.93651966381895,1.43062609038495,21.1548437615745,14.4911427594992,6.66370100207529,7.82744175742392
"212111_at","STX12","23673",0.515,0.853,0.485,1.5,0.288,0.249,0.941,0.568,1.56,"turquoise",0.257,"turquoise",0.288192770958809,45.7837110690567,38.0749976423295,7.70871342672728,30.3662842156022,0.603800652904264,8.75318427053737,6.51657153601823,2.23661273451914,4.27995880149909
"212114_at","212114_at","387869",0.414,0.692,0.39,1.23,0.292,0.17,0.643,0.384,1.07,"turquoise",0.262,"turquoise",0.382999658879101,87.6157949408126,55.5239650752076,32.091829865605,23.4321352096026,0.769551078621726,65.622725696623,50.4048268488132,15.2178988478098,35.1869280010034
"212115_at","C16orf34","90861",0.107,1.75,0.99,3.08,0.29,0.129,1.4,0.836,2.34,"brown",0.262,"brown",0.97061622231479,15.9759449937784,8.25334536822158,7.72259962555683,0.530745742664747,0.889410289700751,9.07820780411453,1.03518441766752,8.04302338644701,-7.00783896877949
"212126_at","212126_at","212126_at",0.453,0.914,0.524,1.59,0.284,0.519,0.821,0.495,1.36,"grey",0.258,"grey",0.343901797987168,27.6874850814352,12.5950062622282,15.0924788192071,-2.49747255697891,0.284832642151542,8.73865137917901,4.74503317127749,3.99361820790152,0.751414963375975
"212127_at","RANGAP1","5905",0.11,1.84,1.03,3.28,0.295,0.344,1.38,0.804,2.38,"turquoise",0.277,"turquoise",0.958607314841775,68.831489116851,60.2989178083731,8.53257130847783,51.7663464998953,0.46344155742847,17.5011874598564,14.2518310292307,3.24935643062569,11.0024745986050
"212137_at","LARP","23367",0.298,0.989,0.565,1.73,0.285,0.95,0.884,0.528,1.48,"turquoise",0.263,"turquoise",0.525783735923745,26.4070095867200,21.0048648613199,5.40214472540012,15.6027201359198,0.0222763947111523,5.34971878708508,3.9699757989951,1.37974298808998,2.59023281090511
"212138_at","KIAA0648","23244",0.863,0.831,0.476,1.45,0.284,0.556,1.02,0.619,1.7,"turquoise",0.257,"turquoise",0.0639892042847904,26.8101765891965,18.0622092129096,8.74796737628687,9.31424183662276,0.254925208417942,12.6668233207589,6.04241460047979,6.62440872027908,-0.581994119799283
"212144_at","UNC84B","25777",0.0139,1.34,0.769,2.35,0.284,0.337,1.48,0.88,2.5,"green",0.266,"green",1.85698519974590,56.2181979374157,22.7567965809292,33.4614013564865,-10.7046047755572,0.472370099128661,27.7353551458689,12.6777101927330,15.0576449531359,-2.37993476040296
"212145_at","MRPS27","23107",0.09,0.463,0.258,0.832,0.299,0.756,0.983,0.593,1.63,"grey",0.258,"grey",1.04575749056068,9.4707619632524,5.85346357235038,3.61729839090201,2.23616518144837,0.121478204498793,1.66169028157457,0.988600130957813,0.673090150616752,0.315509980341060
"212146_at","PLEKHM2","23207",0.105,1.4,0.802,2.45,0.285,0.513,1.51,0.899,2.55,"turquoise",0.266,"turquoise",0.978810700930062,18.1765194702561,13.5442517963053,4.63226767395077,8.91198412235456,0.289882634888184,3.8809844527856,2.53826319813202,1.34272125465359,1.19554194347843
"212149_at","KIAA0143","23167",0.178,1.33,0.761,2.32,0.284,0.266,0.873,0.523,1.46,"turquoise",0.261,"turquoise",0.749579997691106,77.9778424633418,69.8269188267489,8.15092363659294,61.675995190156,0.575118363368933,64.3054627619132,59.398721985443,4.90674077647018,54.4919812089728
"212153_at","POGZ","23126",0.355,0.796,0.455,1.39,0.285,0.42,0.857,0.512,1.44,"grey",0.263,"grey",0.449771646944906,11.9896780666104,8.30169104974801,3.68798701686238,4.61370403288563,0.376750709602100,13.5542680699432,8.95406989506795,4.60019817487527,4.35387172019268
"212155_at","LOC149603","149603",0.665,1.37,0.779,2.41,0.288,0.55,0.851,0.51,1.42,"turquoise",0.261,"turquoise",0.177178354696895,63.6036232470807,52.5961866849091,11.0074365621716,41.5887501227375,0.259637310505756,5.94548261655444,5.03761221612713,0.907870400427313,4.12974181569982
"212163_at","KIDINS220","57498",0.926,0.859,0.492,1.5,0.285,0.0718,0.891,0.537,1.48,"grey",0.258,"grey",0.0333890133180656,17.382450138486,12.3435348054670,5.03891533301897,7.30461947244806,1.1438755557577,10.4622510663592,6.76518529161467,3.69706577474455,3.06811951687012
"212168_at","RBM12","10137",0.617,1.1,0.627,1.92,0.285,0.885,0.905,0.536,1.53,"grey",0.267,"grey",0.209714835966758,38.3465707099916,8.98305194783883,29.3635187621527,-20.3804668143139,0.0530567293021746,11.9150482686929,2.90142003688615,9.0136282318068,-6.11220819492064
"212169_at","FKBP9","11328",0.235,1.12,0.635,1.96,0.288,0.294,1.21,0.729,2,"grey",0.257,"grey",0.628932137728264,23.7479969235944,18.3161681379433,5.43182878565116,12.8843393522921,0.531652669587843,27.5898530100781,16.6453955355166,10.9444574745615,5.70093806095503
"212178_s_at","POM121","9883",0.915,0.898,0.514,1.57,0.285,0.479,1.38,0.835,2.29,"grey",0.258,"grey",0.0385789059335517,30.1783923481046,12.8925444601168,17.2858478879878,-4.39330342787099,0.319664486585437,6.94369894015792,5.02641650516845,1.91728243498947,3.10913407017898
"212186_at","ACACA","31",0.533,0.974,0.558,1.7,0.284,0.0744,0.739,0.441,1.24,"grey",0.263,"grey",0.273272790973428,59.522656582633,21.9019691256797,37.6206874569534,-15.7187183312737,1.12842706445412,33.9034173483323,12.7040887488594,21.1993285994729,-8.49523985061347
"212187_x_at","PTGDS","5730",0.0827,1.86,1.06,3.28,0.287,0.575,0.956,0.575,1.59,"green",0.26,"green",1.08249449044745,58.1121622541683,18.8868142246942,39.2253480294741,-20.3385338047798,0.240332155310370,35.7789852196461,11.9377852289357,23.8411999907104,-11.9034147617748
"212192_at","KCTD12","115207",0.183,0.871,0.499,1.52,0.284,0.571,0.857,0.517,1.42,"blue",0.257,"blue",0.73754891026957,36.4326931859715,28.5596703273366,7.87302285863483,20.6866474687018,0.243363891754152,28.7014559030065,20.9524942154352,7.74896168757125,13.203532527864
"212196_at","212196_at","212196_at",0.673,0.964,0.55,1.69,0.286,0.348,0.637,0.38,1.07,"grey",0.264,"grey",0.171984935776023,14.8289302821889,7.07973728120855,7.74919300098037,-0.669455719771825,0.458420756053419,0.685922069092814,0.40173804504587,0.284184024046945,0.117554020998925
"212197_x_at","M-RIP","23164",0.188,1.44,0.828,2.52,0.284,0.733,1.05,0.634,1.75,"grey",0.259,"grey",0.72584215073632,13.9005875748393,3.30291664880288,10.5976709260364,-7.29475427723349,0.134896025358872,5.71935473626211,0.579533354768152,5.13982138149396,-4.5602880267258
"212203_x_at","IFITM3","10410",0.106,1.17,0.668,2.04,0.284,0.419,0.977,0.587,1.63,"grey",0.26,"grey",0.97469413473523,25.632504961776,12.644787162401,12.987717799375,-0.342930636974010,0.377785977033705,19.6432822550693,11.8412456070548,7.80203664801447,4.03920895904031
"212205_at","H2AFV","94239",0.488,0.919,0.527,1.6,0.284,0.514,1.14,0.688,1.89,"grey",0.258,"grey",0.311580177997289,11.3738585465018,6.34275367009814,5.03110487640366,1.31164879369448,0.289036881004724,10.6818607242000,5.96716788840365,4.71469283579638,1.25247505260727
"212209_at","THRAP2","23389",0.0399,0.673,0.384,1.18,0.287,0.658,1.1,0.666,1.83,"grey",0.257,"grey",1.39902710431325,7.37344415568095,6.25338525376977,1.12005890191118,5.13332635185859,0.181774106386044,4.47736348318555,3.58096440010223,0.896399083083321,2.68456531701891
"212213_x_at","OPA1","4976",0.848,0.955,0.547,1.67,0.284,0.425,1.57,0.939,2.63,"turquoise",0.263,"turquoise",0.0716041477432862,152.454045361502,117.610696610837,34.8433487506643,82.7673478601731,0.371611069949688,53.4619571042277,37.3129274512627,16.1490296529650,21.1638977982977
"212215_at","KIAA0436","9581",0.558,0.978,0.559,1.71,0.286,0.875,0.907,0.548,1.5,"turquoise",0.258,"turquoise",0.253365801062421,201.360510077037,176.687929165953,24.6725809110839,152.015348254870,0.0579919469776868,155.075327782805,143.777721309247,11.2976064735573,132.48011483569
"212218_s_at","FBXO9","26268",0.859,1.1,0.631,1.92,0.284,0.927,1.03,0.616,1.71,"grey",0.261,"grey",0.0660068361687577,15.9918097787663,5.28120134704901,10.7106084317173,-5.42940708466829,0.0329202658555029,4.45715142355427,1.26198870220592,3.19516272134836,-1.93317401914244
"212229_s_at","FBXO21","23014",0.216,0.742,0.425,1.3,0.285,0.385,1.07,0.646,1.78,"grey",0.258,"grey",0.665546248849069,52.7997309184046,19.3501825271625,33.4495483912421,-14.0993658640797,0.414539270491499,23.7541213195641,8.93726478664936,14.8168565329148,-5.8795917462654
"212233_at","MAP1B","4131",0.22,1.11,0.636,1.94,0.285,0.318,1.35,0.812,2.23,"turquoise",0.258,"turquoise",0.657577319177794,19.2199836344609,14.6235533652091,4.59643026925178,10.0271230959573,0.497572880015567,4.49893312997974,2.50595440711321,1.99297872286653,0.512975684246685
"212237_at","ASXL1","171023",0.465,0.67,0.381,1.18,0.288,0.718,0.996,0.6,1.65,"grey",0.258,"grey",0.332547047110046,18.7101599983303,7.24726975535168,11.4628902429786,-4.21562048762694,0.143875555757700,4.84251004853526,2.73119637100803,2.11131367752723,0.6198826934808
"212239_at","PIK3R1","5295",0.762,1.28,0.733,2.25,0.286,0.284,1.05,0.629,1.74,"grey",0.259,"grey",0.118045028660400,41.3074136541198,21.8171630278988,19.490250626221,2.32691240167780,0.546681659952962,33.4766633366035,17.8823205797104,15.5943427568931,2.28797782281730
"212242_at","TUBA1","7277",0.335,1.21,0.695,2.12,0.284,0.0309,1.38,0.83,2.28,"turquoise",0.258,"turquoise",0.474955192963155,22.42890616061,20.7411994224559,1.68770673815404,19.0534926843019,1.51004152057517,0.721869528847574,0.362516784804373,0.359352744043201,0.00316404076117149
"212247_at","NUP205","23165",0.604,1.01,0.578,1.76,0.284,0.753,1.54,0.929,2.55,"grey",0.258,"grey",0.218963061378868,32.7036779712318,11.1739677152078,21.5297102560241,-10.3557425408163,0.123205023799299,30.1890422667931,8.34959323892722,21.8394490278658,-13.4898557889386
"212256_at","GALNT10","55568",0.971,0.748,0.428,1.31,0.284,0.424,1.02,0.61,1.69,"grey",0.26,"grey",0.0127807700919951,33.3436822649976,14.0156172621085,19.3280650028891,-5.31244774078065,0.372634143407267,11.2949379520594,5.40326855296396,5.89166939909541,-0.488400846131446
"212261_at","TNRC15","26058",0.935,1.16,0.667,2.03,0.284,0.2,0.63,0.374,1.06,"grey",0.266,"grey",0.0291883891274822,19.0378923682991,10.0922774161513,8.9456149521478,1.14666246400346,0.698970004336019,4.18627005406975,2.25181221838421,1.93445783568554,0.317354382698664
"212276_at","LPIN1","23175",0.455,0.937,0.535,1.64,0.286,0.00397,0.49,0.286,0.839,"turquoise",0.274,"turquoise",0.341988603342888,40.1089626108896,26.1219415343099,13.9870210765798,12.1349204577301,2.40120949323688,48.7863475051523,40.512208384381,8.27413912077132,32.2380692636097
"212287_at","JJAZ1","23512",0.35,1.25,0.716,2.18,0.284,0.476,1.01,0.606,1.69,"brown",0.261,"brown",0.455931955649724,20.2217270064493,10.5452504011825,9.67647660526684,0.868773795915615,0.322393047279507,9.6664589237704,2.37238878039702,7.29407014337339,-4.92168136297637
"212294_at","GNG12","55970",0.55,1.1,0.628,1.94,0.288,0.505,1.09,0.661,1.81,"grey",0.257,"grey",0.259637310505756,18.8881049527007,9.12727992174903,9.7608250309517,-0.633545109202675,0.296708621881339,11.4813597495147,4.41207935232899,7.06928039718566,-2.65720104485667
"212297_at","AFURS1","79572",0.763,0.878,0.504,1.53,0.284,0.0293,1.71,1.03,2.86,"grey",0.261,"grey",0.117475462045120,20.7393877896059,12.9893512823216,7.75003650728427,5.23931477503732,1.53313237964589,9.33781301241262,5.83472310543923,3.50308990697338,2.33163319846585
"212298_at","NRP1","8829",0.712,1.12,0.641,1.96,0.285,0.428,0.956,0.574,1.59,"grey",0.26,"grey",0.147520006363144,78.0616090134758,34.8347802735283,43.2268287399475,-8.39204846641924,0.368556230986828,27.8368031147172,13.9563737032671,13.8804294114500,0.075944291817084
"212300_at","DKFZp451J0118","200081",0.873,0.712,0.407,1.25,0.285,0.47,1.78,1.05,3,"grey",0.268,"grey",0.0589857562944303,34.3647510161946,14.9983955636890,19.3663554525057,-4.36795988881673,0.327902142064283,12.9809782134201,5.9473886797298,7.0335895336903,-1.08620085396049
"212306_at","CLASP2","23122",0.708,0.766,0.436,1.35,0.288,0.134,0.588,0.349,0.993,"grey",0.267,"grey",0.149966742310231,16.7994239095403,10.5325678546485,6.26685605489182,4.2657117997567,0.872895201635192,63.6081483778542,30.1012679451379,33.5068804327163,-3.40561248757832
"212312_at","COX4I2","84701",0.423,0.875,0.501,1.53,0.284,0.0362,1.39,0.837,2.32,"grey",0.26,"grey",0.373659632624958,16.4269833863635,7.28869429866685,9.13828908769664,-1.84959478902979,1.44129142946683,19.1081594335616,10.2321438783398,8.87601555522182,1.35612832311800
"212317_at","TNPO3","23534",0.735,0.791,0.453,1.38,0.284,0.744,1.07,0.641,1.78,"grey",0.261,"grey",0.133712660915805,12.6292952880937,8.74714935876541,3.88214592932828,4.86500342943713,0.128427064454121,3.74704329967532,2.14708306257799,1.59996023709733,0.547122825480656
"212328_at","KIAA1102","22998",0.266,1.02,0.581,1.78,0.285,0.943,1.01,0.613,1.68,"green",0.257,"green",0.575118363368933,36.8764399468021,9.10611216181893,27.7703277849832,-18.6642156231642,0.0254883072626717,23.6594531061349,2.95155072431632,20.7079023818186,-17.7563516575023
"212333_at","DKFZP564F0522","25940",0.0581,1.62,0.916,2.87,0.291,0.326,1.04,0.626,1.73,"turquoise",0.259,"turquoise",1.23582386760967,36.6049309678199,28.6481977295317,7.95673323828823,20.6914644912434,0.486782399932061,3.74249180022873,2.77268359436831,0.969808205860422,1.80287538850789
"212335_at","GNS","2799",0.32,1.27,0.724,2.23,0.287,0.663,0.777,0.462,1.31,"grey",0.265,"grey",0.494850021680094,80.5173848974473,35.9236206951046,44.5937642023427,-8.6701435072381,0.178486471595227,31.0903967839311,13.9104265717731,17.1799702121580,-3.26954364038491
"212339_at","EPB41L1","2036",0.171,2.11,1.19,3.73,0.29,0.908,0.937,0.565,1.55,"turquoise",0.258,"turquoise",0.767003889607846,281.477604091699,249.139483207589,32.3381208841097,216.801362323479,0.0419141514789149,234.014538759645,209.853482341162,24.1610564184832,185.692425922678
"212345_s_at","CREB3L2","64764",0.0361,1.22,0.699,2.13,0.284,0.385,1.31,0.789,2.19,"blue",0.26,"blue",1.44249279809434,63.9602292118658,43.3634664839806,20.5967627278852,22.7667037560954,0.414539270491499,13.9476488920732,7.75695250154025,6.19069639053295,1.5662561110073
"212348_s_at","AOF2","23028",0.732,0.819,0.467,1.44,0.287,0.312,0.847,0.502,1.43,"grey",0.267,"grey",0.135488918941608,15.5462677170706,8.28952177703304,7.25674594003751,1.03277583699552,0.505845405981557,8.28010953670424,3.46813560361463,4.81197393308961,-1.34383832947498
"212350_at","TBC1D1","23216",0.104,1.84,1.03,3.3,0.298,0.393,1.54,0.919,2.59,"grey",0.264,"grey",0.98296666070122,21.8295130857339,10.8185446514193,11.0109684343147,-0.192423782895389,0.405607449624573,15.3324648755012,6.63606245173434,8.6964024237669,-2.06033997203256
"212358_at","CLIPR-59","25999",0.764,0.733,0.417,1.29,0.288,0.262,0.657,0.391,1.1,"turquoise",0.265,"turquoise",0.11690664142431,122.504727800439,87.6980179748803,34.8067098255587,52.8913081493216,0.581698708680255,80.3205818403714,60.6489818986007,19.6715999417708,40.9773819568299
"212360_at","AMPD2","271",0.193,1.37,0.774,2.42,0.291,0.568,1.11,0.668,1.83,"grey",0.257,"grey",0.714442690992226,11.6642003477156,4.46453220578375,7.19966814193183,-2.73513593614808,0.245651664288981,4.76919301423463,1.75290963807540,3.01628337615923,-1.26337373808383
"212365_at","MYO1B","4430",0.677,1.31,0.749,2.3,0.286,0.433,1.25,0.749,2.08,"grey",0.26,"grey",0.169411331314856,15.0825437497162,6.93888277335799,8.14366097635822,-1.20477820300023,0.363512103646635,4.04238409721579,2.15137178423130,1.89101231298449,0.260359471246805
"212367_at","FEM1B","10116",0.959,0.897,0.514,1.57,0.284,0.467,1.16,0.698,1.92,"turquoise",0.258,"turquoise",0.0181813928293364,51.6277165875752,31.8751341546253,19.7525824329498,12.1225517216755,0.330683119433888,10.2507124482175,7.81505880702078,2.43565364119673,5.37940516582405
"212372_at","MYH10","4628",0.993,1.07,0.615,1.87,0.284,0.538,0.805,0.485,1.33,"grey",0.258,"grey",0.00305075150461883,22.4104748334064,8.62104460523475,13.7894302281716,-5.16838562293689,0.269217724333611,21.5562173965125,8.94352681631471,12.6126905801978,-3.66916376388308
"212379_at","GART","2618",0.38,1.22,0.694,2.13,0.286,0.265,0.78,0.465,1.31,"turquoise",0.264,"turquoise",0.42021640338319,46.5910827068133,32.9341995042152,13.6568832025981,19.2773163016171,0.576754126063192,5.84535342506072,1.79435977681001,4.05099364825071,-2.25663387144069
"212383_at","ATP6V0A1","535",0.681,1.33,0.758,2.32,0.285,0.744,0.788,0.473,1.31,"turquoise",0.26,"turquoise",0.166852888087215,227.284806996314,193.307127230253,33.9776797660602,159.329447464193,0.128427064454121,150.483676841369,130.562153778282,19.9215230630879,110.640630715194
"212385_at","TCF4","6925",0.624,1.05,0.604,1.83,0.283,0.236,0.786,0.468,1.32,"grey",0.264,"grey",0.204815410317576,22.3642688420567,9.56938883810312,12.7948800039536,-3.22549116585049,0.627087997029893,12.0841454695612,7.2264179425853,4.85772752697595,2.36869041560936
"212396_s_at","KIAA0090","23065",0.349,1.01,0.58,1.77,0.285,0.957,1.13,0.684,1.88,"grey",0.258,"grey",0.45717457304082,30.6872270422497,16.7147926997968,13.9724343424529,2.74235835734400,0.0190880622231565,18.7695812172489,9.45393343671058,9.3156477805383,0.138285656172286
"212418_at","ELF1","1997",0.591,0.763,0.437,1.33,0.284,0.617,1.35,0.812,2.24,"blue",0.259,"blue",0.228412519118745,72.3079903753742,48.2054074079254,24.1025829674487,24.1028244404767,0.209714835966758,21.3498335275294,11.8706771628609,9.47915636466856,2.39152079819231
"212423_at","C10orf56","219654",0.706,0.79,0.446,1.4,0.291,0.443,0.889,0.531,1.49,"grey",0.263,"grey",0.151195298948196,16.4376031007267,6.87551472218357,9.5620883785431,-2.68657365635953,0.353596273776930,9.60091245954654,5.08739188708491,4.51352057246163,0.573871314623277
"212425_at","SCAMP1","9522",0.655,1.17,0.668,2.05,0.286,0.657,1,0.605,1.66,"turquoise",0.258,"turquoise",0.183758700008217,195.907060294590,164.610127646766,31.2969326478239,133.313194998942,0.182434630440219,109.023811582324,91.1553008446685,17.8685107376557,73.2867901070129
"212426_s_at","YWHAQ","10971",0.205,1.45,0.823,2.55,0.288,0.417,0.989,0.596,1.64,"grey",0.258,"grey",0.688246138944246,33.5756841160649,15.6200000289796,17.9556840870853,-2.33568405810574,0.379863945026242,8.00777019929289,3.72993726419136,4.27783293510153,-0.547895670910171
"212430_at","RNPC1","55544",0.479,0.918,0.523,1.61,0.287,0.206,1.4,0.846,2.33,"turquoise",0.258,"turquoise",0.319664486585437,18.6957829252708,12.2846936953502,6.41108922992066,5.87360446542952,0.686132779630847,6.67476782000347,3.11537010215623,3.55939771784724,-0.444027615691016
"212433_x_at","RPS2","6187",0.743,1.31,0.752,2.29,0.284,0.585,0.712,0.424,1.2,"turquoise",0.265,"turquoise",0.129011186239425,71.8704535794641,49.7476018453104,22.1228517341537,27.6247501111567,0.232844133917820,80.3051570938397,69.9972291805813,10.3079279132584,59.6893012673229
"212435_at","212435_at","212435_at",0.392,1.22,0.699,2.14,0.286,0.408,0.835,0.501,1.39,"grey",0.261,"grey",0.406713932979543,22.8533602372433,11.8375385507127,11.0158216865306,0.821716864182072,0.38933983691012,9.04829566245942,3.79727657852331,5.25101908393611,-1.45374250541281
"212439_at","IHPK1","9807",0.399,1.26,0.723,2.2,0.284,0.804,1.09,0.655,1.81,"turquoise",0.259,"turquoise",0.399027104313252,18.5058372111196,13.9355606912738,4.5702765198458,9.36528417142804,0.0947439512515487,17.7814789170378,15.4929060308459,2.28857288619192,13.2043331446539
"212442_s_at","LASS6","253782",0.0831,1.18,0.675,2.07,0.286,0.272,0.739,0.441,1.24,"turquoise",0.264,"turquoise",1.08039897621589,54.877909052124,46.2872331219952,8.5906759301289,37.6965571918663,0.565431095965801,16.3061844908999,10.6148489699127,5.69133552098715,4.92351344892557
"212447_at","KBTBD2","25948",0.495,0.853,0.489,1.49,0.284,0.309,1.39,0.84,2.31,"grey",0.257,"grey",0.305394801066431,9.91337142314975,6.98847934190337,2.92489208124638,4.06358726065699,0.510041520575165,6.08364018376454,3.36584288893065,2.71779729483390,0.648045594096751
"212449_s_at","LYPLA1","10434",0.308,0.873,0.501,1.52,0.284,0.14,1.83,1.09,3.07,"grey",0.263,"grey",0.511449283499556,21.0797689608782,7.47381082848064,13.6059581323975,-6.1321473039169,0.853871964321762,21.9879969750053,7.83418133661263,14.1538156383927,-6.31963430178004
"212450_at","KIAA0256","9728",0.935,0.889,0.509,1.56,0.285,0.443,1.01,0.604,1.67,"green",0.26,"green",0.0291883891274822,83.4846383913076,26.9265608095929,56.5580775817147,-29.6315167721218,0.353596273776930,56.3063858198277,6.08244828935582,50.2239375304719,-44.141489241116
"212453_at","KIAA1279","26128",0.376,0.759,0.431,1.34,0.289,0.0495,0.684,0.408,1.15,"grey",0.264,"grey",0.424812155072339,35.2151315182958,12.8652928405294,22.3498386777664,-9.48454583723707,1.30539480106643,44.5742073250165,10.5937668985511,33.9804404264654,-23.3866735279143
"212459_x_at","SUCLG2","8801",0.589,0.918,0.526,1.6,0.284,0.0657,1.67,0.986,2.84,"grey",0.27,"grey",0.229884705212898,47.6901555194259,21.6347440539863,26.0554114654395,-4.42066741145320,1.18243463044022,30.5571052994140,13.4542096947952,17.1028956046188,-3.64868590982364
"212460_at","C14orf147","171546",0.0918,0.624,0.356,1.09,0.286,0.487,1.18,0.713,1.97,"turquoise",0.259,"turquoise",1.03715731879876,17.345872595414,10.3746661254636,6.9712064699504,3.40345965551317,0.312471038785366,6.7515419773298,3.12647037896644,3.62507159836337,-0.498601219396932
"212465_at","FLJ23027","84193",0.689,0.912,0.523,1.59,0.284,0.476,1.02,0.619,1.69,"turquoise",0.257,"turquoise",0.161780778092374,38.4116583426966,26.9995758407676,11.4120825019290,15.5874933388386,0.322393047279507,43.8661220349952,38.9452367418989,4.92088529309631,34.0243514488026
"212473_s_at","MICAL2","9645",0.00334,1.98,1.12,3.5,0.291,0.7,1.01,0.603,1.69,"turquoise",0.262,"turquoise",2.47625353318844,49.7371789900493,42.014674486305,7.72250450374428,34.2921699825607,0.154901959985743,124.862236725925,115.972124672486,8.89011205343941,107.082012619047
"212481_s_at","TPM4","7171",0.682,1.07,0.609,1.87,0.286,0.22,1.23,0.738,2.04,"grey",0.26,"grey",0.166215625343521,86.6449572335378,36.717562230699,49.9273950028388,-13.2098327721398,0.657577319177794,26.4491169466965,14.4600185137038,11.9890984329927,2.47092008071118
"212489_at","COL5A1","1289",0.00392,1.38,0.788,2.43,0.287,0.142,1.25,0.749,2.1,"grey",0.263,"grey",2.40671393297954,65.5327463688635,37.9593960331479,27.5733503357156,10.3860456974323,0.847711655616944,29.1984476472339,15.8982765253662,13.3001711218677,2.59810540349858
"212496_s_at","JMJD2B","23030",0.0203,0.548,0.311,0.966,0.289,0.924,1.09,0.66,1.81,"grey",0.257,"grey",1.69250396208679,9.56913796046178,7.87725710403046,1.69188085643132,6.18537624759913,0.0343280287798933,3.01685206504211,2.06570177699466,0.951150288047446,1.11455148894722
